boyer-moore, 8800, 1461298.0, 1402904.0, 1359033.0, 1327250.0, 1533231.0
boyer-moore, 8900, 1419273.0, 1408603.0, 1378162.0, 1371916.0, 1365010.0
boyer-moore, 9000, 1510244.0, 1384149.0, 1337342.0, 1430807.0, 1365209.0
boyer-moore, 9100, 2004672.0, 2002317.0, 2189831.0, 2049222.0, 1970120.0
boyer-moore, 9200, 1711849.0, 1649013.0, 1602367.0, 1597108.0, 1572110.0
boyer-moore, 9300, 1721912.0, 1731991.0, 1675017.0, 1661285.0, 1588136.0
boyer-moore, 9400, 1529021.0, 1526757.0, 1458928.0, 1475936.0, 1453125.0
boyer-moore, 9500, 2354820.0, 2146475.0, 2037347.0, 1892836.0, 2103242.0
boyer-moore, 9600, 1603199.0, 1485221.0, 1476439.0, 1463823.0, 1462146.0
boyer-moore, 9700, 1742176.0, 1638947.0, 1513801.0, 1511817.0, 1736943.0
boyer-moore, 9800, 2155038.0, 1945176.0, 1628282.0, 1556388.0, 1526504.0
boyer-moore, 9900, 2509212.0, 2497115.0, 2562982.0, 2626082.0, 2443958.0
boyer-moore, 10000, 1620842.0, 1567755.0, 1558578.0, 1547599.0, 1546738.0
